timestamp,red,ir
33100366,82483,107577
33120366,82257,106888
33140366,82086,106498
33160366,81999,106381
33180366,82008,106457
33201366,82040,106635
33221366,82098,106835
33241366,82164,107031
33261366,82220,107221
33281366,82281,107411
33301366,82328,107569
33321366,82368,107645
33341366,82383,107625
33361366,82354,107548
33381366,82331,107484
33401366,82323,107453
33421366,82312,107484
33442366,82332,107563
33462366,82359,107705
33482366,82403,107821
33502366,82438,107952
33522366,82472,108110
33542366,82531,108239
33562366,82566,108357
33582366,82597,108457
33602366,82624,108555
33622366,82651,108667
33642366,82678,108746
33663366,82689,108820
33683366,82703,108696
33703366,82589,108032
33723366,82344,107206
33743366,82125,106618
33763366,82009,106341
33783366,81961,106311
33803366,81975,106431
33823366,82026,106602
33843366,82091,106799
33863366,82135,106970
33884366,82192,107130
33904366,82239,107306
33924366,82280,107442
33944366,82305,107471
33964366,82295,107444
33984366,82277,107384
34004366,82273,107331
34024366,82268,107346
34044366,82264,107395
34064366,82284,107478
34084366,82315,107590
34105366,82359,107712
34125366,82382,107848
34145366,82415,108017
34165366,82470,108131
34185366,82508,108249
34205366,82547,108372
34225366,82581,108494
34245366,82617,108664
34265366,82663,108800
34285366,82702,108908
34305366,82734,109042
34326366,82761,109138
34346366,82785,109217
34366366,82809,109291
34386366,82829,109350
34406366,82840,109336
34426366,82784,108809
34446366,82554,107858
34466366,82286,107103
34486366,82103,106651
34506366,82014,106487
34526366,81987,106532
34547366,82024,106689
34567366,82082,106880
34587366,82130,107094
34607366,82189,107284
34627366,82255,107447
34647366,82291,107575
34667366,82336,107621
34687366,82328,107584
34707366,82301,107506
34727366,82278,107436
34747366,82257,107410
34768366,82259,107434
34788366,82262,107490
34808366,82283,107617
34828366,82324,107749
34848366,82371,107899
34868366,82405,108026
34888366,82451,108132
34908366,82492,108247
34928366,82523,108366
34948366,82554,108464
34968366,82583,108545
34989366,82599,108622
35009366,82614,108691
35029366,82629,108755
35049366,82645,108810
35069366,82649,108855
35089366,82682,108920
35109366,82702,108980
35129366,82730,109045
35149366,82746,109127
35169366,82764,109176
35189366,82749,108870
35210366,82563,108084
35230366,82316,107368
35250366,82142,106972
35270366,82075,106847
35290366,82065,106920
35310366,82114,107110
35330366,82190,107332
35350366,82268,107572
35370366,82334,107804
35390366,82401,108047
35410366,82456,108200
35431366,82480,108214
35451366,82459,108130
35471366,82418,108007
35491366,82400,107904
35511366,82372,107863
35531366,82371,107881
35551366,82387,107950
35571366,82410,108055
35591366,82445,108174
35611366,82494,108315
35631366,82525,108468
35652366,82559,108594
35672366,82600,108729
35692366,82626,108822
35712366,82659,108909
35732366,82691,108983
35752366,82711,109047
35772366,82733,109126
35792366,82740,109163
35812366,82767,109221
35832366,82774,109312
35852366,82780,109268
35873366,82718,108788
35893366,82510,108073
35913366,82321,107530
35933366,82206,107257
35953366,82165,107221
35973366,82189,107339
35993366,82230,107512
36013366,82308,107735
36033366,82361,107971
36053366,82450,108236
36074366,82520,108456
36094366,82544,108576
36114366,82561,108576
36134366,82554,108463
36154366,82504,108328
36174366,82451,108224
36194366,82455,108190
36214366,82472,108228
36234366,82494,108319
36254366,82508,108428
36274366,82560,108551
36295366,82581,108690
36315366,82626,108824
36335366,82654,108958
36355366,82689,109075
36375366,82718,109195
36395366,82738,109279
36415366,82788,109368
36435366,82817,109445
36455366,82827,109521
36475366,82843,109575
36495366,82857,109497
36516366,82765,108919
36536366,82525,108094
36556366,82310,107470
36576366,82163,107125
36596366,82109,107038
36616366,82104,107124
36636366,82158,107267
36656366,82206,107477
36676366,82284,107693
36696366,82334,107879
36716366,82389,108075
36737366,82443,108235
36757366,82467,108277
36777366,82464,108251
36797366,82444,108171
36817366,82425,108096
36837366,82402,108046
36857366,82404,108051
36877366,82412,108100
36897366,82430,108207
36917366,82460,108332
36937366,82499,108452
36958366,82540,108583
36978366,82565,108714
36998366,82617,108863
37018366,82643,108987
37038366,82693,109107
37058366,82706,109197
37078366,82734,109274
37098366,82759,109343
37118366,82768,109398
37138366,82800,109451
37158366,82812,109498
37178366,82818,109562
37199366,82825,109481
37219366,82732,108880
37239366,82495,107998
37259366,82258,107320
37279366,82092,106906
37299366,82027,106761
37319366,82010,106792
37339366,82039,106949
37359366,82093,107159
37379366,82159,107354
37399366,82218,107541
37420366,82269,107718
37440366,82318,107867
37460366,82344,107940
37480366,82357,107944
37500366,82347,107882
37520366,82328,107826
37540366,82311,107797
37560366,82310,107812
37580366,82316,107879
37600366,82343,107972
37620366,82379,108111
37641366,82405,108240
37661366,82450,108387
37681366,82493,108511
37701366,82517,108652
37721366,82564,108783
37741366,82608,108893
37761366,82628,108994
37781366,82652,109069
37801366,82677,109141
37821366,82695,109211
37841366,82712,109282
37862366,82736,109346
37882366,82744,109418
37902366,82771,109501
37922366,82788,109482
37942366,82728,109048
37962366,82533,108256
37982366,82314,107596
38002366,82145,107195
38022366,82069,107055
38042366,82058,107099
38062366,82094,107249
38083366,82156,107453
38103366,82214,107662
38123366,82271,107864
38143366,82330,108073
38163366,82389,108238
38183366,82423,108301
38203366,82426,108239
38223366,82400,108141
38243366,82368,108043
38263366,82350,108005
38283366,82347,108023
38304366,82348,108094
38324366,82384,108217
38344366,82419,108360
38364366,82451,108501
38384366,82496,108652
38404366,82545,108810
38424366,82594,108930
38444366,82635,109054
38464366,82658,109173
38484366,82680,109271
38504366,82713,109365
38525366,82728,109422
38545366,82748,109488
38565366,82764,109559
38585366,82773,109598
38605366,82793,109675
38625366,82817,109721
38645366,82832,109797
38665366,82859,109881
38685366,82883,109934
38705366,82869,109703
38725366,82712,108976
38746366,82476,108257
38766366,82313,107821
38786366,82209,107656
38806366,82205,107688
38826366,82245,107849
38846366,82312,108063
38866366,82378,108299
38886366,82451,108557
38906366,82525,108784
38926366,82596,108971
38946366,82619,109039
38967366,82618,108993
38987366,82584,108857
39007366,82534,108726
39027366,82511,108652
39047366,82495,108642
39067366,82497,108691
39087366,82525,108775
39107366,82562,108896
39127366,82599,109034
39147366,82636,109154
39167366,82679,109295
39188366,82710,109420
39208366,82743,109531
39228366,82757,109620
39248366,82801,109685
39268366,82814,109767
39288366,82839,109821
39308366,82853,109873
39328366,82860,109925
39348366,82885,109936
39368366,82843,109598
39388366,82673,108895
39409366,82459,108247
39429366,82302,107869
39449366,82218,107719
39469366,82212,107764
39489366,82253,107920
39509366,82306,108146
39529366,82391,108361
39549366,82462,108619
39569366,82526,108867
39589366,82591,109040
39609366,82618,109113
39630366,82623,109059
39650366,82590,108922
39670366,82552,108806
39690366,82519,108739
39710366,82512,108741
39730366,82518,108783
39750366,82549,108867
39770366,82574,108979
39790366,82615,109082
39810366,82642,109188
39830366,82669,109303
39851366,82693,109419
39871366,82721,109509
39891366,82753,109588
39911366,82776,109663
39931366,82791,109760
39951366,82824,109816
39971366,82842,109864
39991366,82864,109906
40011366,82840,109687
40031366,82700,108954
40051366,82447,108132
40072366,82246,107583
40092366,82115,107282
40112366,82056,107207
40132366,82067,107268
40152366,82108,107438
40172366,82161,107597
40192366,82219,107759
40212366,82262,107920
40232366,82303,108082
40252366,82346,108179
40272366,82354,108207
40293366,82352,108165
40313366,82325,108095
40333366,82299,108016
40353366,82288,107983
40373366,82280,108003
40393366,82307,108072
40413366,82327,108160
40433366,82359,108280
40453366,82397,108382
40473366,82428,108512
40493366,82455,108623
40514366,82490,108728
40534366,82512,108844
40554366,82538,108952
40574366,82564,109049
40594366,82578,109121
40614366,82614,109217
40634366,82638,109275
40654366,82645,109343
40674366,82684,109414
40694366,82683,109319
40714366,82588,108735
40735366,82371,107950
40755366,82157,107356
40775366,82025,107037
40795366,81974,106964
40815366,81966,107034
40835366,82018,107182
40855366,82065,107373
40875366,82119,107544
40895366,82163,107685
40915366,82211,107852
40935366,82245,107972
40956366,82274,107998
40976366,82280,107973
40996366,82248,107894
41016366,82226,107847
41036366,82214,107839
41056366,82218,107861
41076366,82239,107935
41096366,82272,108039
41116366,82302,108152
41136366,82331,108283
41157366,82371,108395
41177366,82402,108530
41197366,82424,108668
41217366,82464,108770
41237366,82489,108867
41257366,82515,108950
41277366,82546,109023
41297366,82563,109081
41317366,82589,109151
41337366,82607,109191
41357366,82608,109250
41378366,82624,109316
41398366,82641,109354
41418366,82649,109448
41438366,82672,109503
41458366,82674,109340
41478366,82554,108681
41498366,82327,107901
41518366,82144,107396
41538366,82018,107155
41558366,81989,107131
41578366,82008,107233
41599366,82053,107400
41619366,82109,107607
41639366,82162,107777
41659366,82234,107989
41679366,82270,108153
41699366,82308,108239
41719366,82323,108229
41739366,82308,108144
41759366,82272,108035
41779366,82248,107950
41799366,82223,107943
41820366,82237,107982
41840366,82252,108085
41860366,82289,108212
41880366,82333,108344
41900366,82378,108481
41920366,82403,108620
41940366,82445,108734
41960366,82479,108829
41980366,82507,108913
42000366,82522,108984
42020366,82542,109048
42040366,82546,109117
42061366,82567,109173
42081366,82574,109225
42101366,82604,109280
42121366,82618,109339
42141366,82630,109409
42161366,82645,109478
42181366,82681,109556
42201366,82689,109551
42221366,82635,109116
42241366,82443,108388
42261366,82249,107834
42282366,82111,107513
42302366,82066,107445
42322366,82056,107509
42342366,82112,107672
42362366,82162,107878
42382366,82226,108101
42402366,82307,108329
42422366,82372,108540
42442366,82422,108674
42462366,82443,108677
42482366,82417,108561
42503366,82372,108425
42523366,82341,108309
42543366,82311,108255
42563366,82301,108272
42583366,82305,108310
42603366,82334,108402
42623366,82367,108525
42643366,82405,108640
42663366,82442,108751
42683366,82474,108884
42703366,82498,108965
42724366,82532,109059
42744366,82556,109144
42764366,82571,109239
42784366,82596,109289
42804366,82602,109358
42824366,82622,109400
42844366,82648,109437
42864366,82664,109493
42884366,82670,109549
42904366,82676,109503
42924366,82623,109053
42945366,82409,108285
42965366,82195,107675
42985366,82050,107312
43005366,81990,107201
43025366,81979,107246
43045366,82017,107371
43065366,82074,107544
43085366,82133,107725
43105366,82192,107901
43125366,82229,108074
43145366,82278,108243
43166366,82312,108298
43186366,82314,108276
43206366,82289,108200
43226366,82271,108104
43246366,82243,108078
43266366,82250,108070
43286366,82250,108142
43306366,82278,108212
43326366,82305,108336
43346366,82339,108449
43366366,82383,108584
43387366,82417,108700
43407366,82439,108809
43427366,82474,108929
43447366,82501,109041
43467366,82526,109135
43487366,82565,109217
43507366,82580,109267
43527366,82604,109328
43547366,82611,109382
43567366,82617,109431
43588366,82639,109482
43608366,82643,109514
43628366,82652,109581
43648366,82679,109640
43668366,82679,109508
43688366,82567,108860
43708366,82336,108040
43728366,82119,107422
43748366,81985,107090
43768366,81921,106962
43788366,81904,107007
43809366,81939,107126
43829366,81985,107298
43849366,82018,107445
43869366,82076,107567
43889366,82117,107715
43909366,82151,107845
43929366,82188,107913
43949366,82197,107925
43969366,82192,107898
43989366,82175,107841
44009366,82152,107806
44030366,82153,107821
44050366,82158,107886
44070366,82187,107982
44090366,82214,108110
44110366,82257,108248
44130366,82291,108379
44150366,82334,108516
44170366,82371,108621
44190366,82403,108739
44210366,82427,108823
44230366,82451,108908
44251366,82474,108985
44271366,82486,109050
44291366,82508,109124
44311366,82518,109187
44331366,82545,109247
44351366,82564,109305
44371366,82586,109361
44391366,82593,109429
44411366,82607,109476
44431366,82630,109543
44451366,82657,109633
44472366,82669,109537
44492366,82571,108945
44512366,82332,108108
44532366,82111,107474
44552366,81964,107124
44572366,81907,107017
44592366,81908,107069
44612366,81938,107205
44632366,81986,107383
44652366,82053,107558
44672366,82086,107706
44693366,82138,107849
44713366,82172,107991
44733366,82213,108061
44753366,82219,108067
44773366,82211,108044
44793366,82191,107987
44813366,82180,107950
44833366,82175,107958
44853366,82187,108013
44873366,82204,108094
44893366,82239,108225
44914366,82261,108358
44934366,82308,108493
44954366,82347,108636
44974366,82394,108762
44994366,82439,108888
45014366,82471,108984
45034366,82491,109091
45054366,82515,109162
45074366,82526,109234
45094366,82550,109309
45114366,82567,109358
45135366,82573,109417
45155366,82586,109479
45175366,82614,109541
45195366,82632,109610
45215366,82647,109676
45235366,82677,109764
45255366,82702,109837
45275366,82724,109922
45295366,82755,110013
45315366,82781,110094
45335366,82768,109877
45356366,82622,109160
45376366,82367,108368
45396366,82171,107864
45416366,82076,107625
45436366,82047,107604
45456366,82072,107726
45476366,82129,107937
45496366,82198,108163
45516366,82265,108388
45536366,82343,108625
45556366,82399,108828
45577366,82451,108975
45597366,82464,108979
45617366,82448,108900
45637366,82419,108796
45657366,82385,108690
45677366,82371,108657
45697366,82368,108672
45717366,82387,108747
45737366,82411,108862
45757366,82442,108990
45777366,82487,109142
45798366,82535,109270
45818366,82570,109420
45838366,82603,109542
45858366,82644,109650
45878366,82665,109758
45898366,82699,109850
45918366,82726,109922
45938366,82746,109976
45958366,82763,110016
45978366,82779,110081
45998366,82781,110144
46019366,82800,110188
46039366,82810,110264
46059366,82818,110346
46079366,82858,110377
46099366,82836,110078
46119366,82679,109349
46139366,82455,108678
46159366,82300,108260
46179366,82204,108077
46199366,82184,108082
46220366,82212,108225
46240366,82256,108422
46260366,82320,108633
46280366,82385,108850
46300366,82455,109075
46320366,82516,109272
